"original_name","processed_name"
"ニプラノール点眼液０．２５％","にぷらのーる点眼液０．２５％"
"ニポラジン小児用シロップ０．０３％","にぽらじん小児用しろっぷ０．０３％"
"ニポラジン小児用細粒０．６％","にぽらじん小児用細粒０．６％"
"ニポラジン錠３ｍｇ","にぽらじん錠３ｍｇ"
"ニュベクオ錠３００ｍｇ","にゅべくお錠３００ｍｇ"
"ニュープロパッチ１３．５ｍｇ","にゅーぷろぱっち１３．５ｍｇ"
"ニュープロパッチ１８ｍｇ","にゅーぷろぱっち１８ｍｇ"
"ニュープロパッチ２．２５ｍｇ","にゅーぷろぱっち２．２５ｍｇ"
"ニュープロパッチ４．５ｍｇ","にゅーぷろぱっち４．５ｍｇ"
"ニュープロパッチ９ｍｇ","にゅーぷろぱっち９ｍｇ"
"ニューモバックスＮＰシリンジ","にゅーもばっくすｎｐしりんじ"
"ニューレプチル内服液１％","にゅーれぷちる内服液１％"
"ニューレプチル細粒１０％","にゅーれぷちる細粒１０％"
"ニューレプチル錠１０ｍｇ","にゅーれぷちる錠１０ｍｇ"
"ニューレプチル錠２５ｍｇ","にゅーれぷちる錠２５ｍｇ"
"ニューレプチル錠５ｍｇ","にゅーれぷちる錠５ｍｇ"
"ニューロタン錠１００ｍｇ","にゅーろたん錠１００ｍｇ"
"ニューロタン錠２５ｍｇ","にゅーろたん錠２５ｍｇ"
"ニューロタン錠５０ｍｇ","にゅーろたん錠５０ｍｇ"
"ニューロライト注射液第一","にゅーろらいと注射液第一"
"ニューロライト第一","にゅーろらいと第一"
"ニルバジピン錠２ｍｇ","にるばじぴん錠２ｍｇ"
"ニルバジピン錠４ｍｇ","にるばじぴん錠４ｍｇ"
"ニンジンダイコーＭ","にんじんだいこーｍ"
"ニンラーロカプセル２．３ｍｇ","にんらーろかぷせる２．３ｍｇ"
"ニンラーロカプセル３ｍｇ","にんらーろかぷせる３ｍｇ"
"ニンラーロカプセル４ｍｇ","にんらーろかぷせる４ｍｇ"
"ヌバキソビッド筋注","ぬばきそびっど筋注"
"ヌーイック静注用１０００","ぬーいっく静注用１０００"
"ヌーイック静注用２０００","ぬーいっく静注用２０００"
"ヌーイック静注用２５０","ぬーいっく静注用２５０"
"ヌーイック静注用２５００","ぬーいっく静注用２５００"
"ヌーイック静注用３０００","ぬーいっく静注用３０００"
"ヌーイック静注用４０００","ぬーいっく静注用４０００"
"ヌーイック静注用５００","ぬーいっく静注用５００"
"ヌーカラ皮下注用１００ｍｇ","ぬーから皮下注用１００ｍｇ"
"ヌーカラ皮下注１００ｍｇシリンジ","ぬーから皮下注１００ｍｇしりんじ"
"ヌーカラ皮下注１００ｍｇペン","ぬーから皮下注１００ｍｇぺん"
"ネイサート坐剤","ねいさーと坐剤"
"ネイリンカプセル１００ｍｇ","ねいりんかぷせる１００ｍｇ"
"ネオアミユー輸液","ねおあみゆー輸液"
"ネオイスコチン原末","ねおいすこちん原末"
"ネオイスコチン錠１００ｍｇ","ねおいすこちん錠１００ｍｇ"
"ネオキシテープ７３．５ｍｇ","ねおきしてーぷ７３．５ｍｇ"
"ネオクリーナー","ねおくりーなー"
"ネオグリセロール","ねおぐりせろーる"
"ネオザルコニンＧ消毒液０．１","ねおざるこにんｇ消毒液０．１"
"ネオザロカインパスタ","ねおざろかいんぱすた"
"ネオシネジンコーワ注１ｍｇ","ねおしねじんこーわ注１ｍｇ"
"ネオシネジンコーワ注５ｍｇ","ねおしねじんこーわ注５ｍｇ"
"ネオシネジンコーワ５％点眼液","ねおしねじんこーわ５％点眼液"
"ネオステリングリーンうがい液０．２％","ねおすてりんぐりーんうがい液０．２％"
"ネオダイン","ねおだいん"
"ネオドパストン配合錠Ｌ１００","ねおどぱすとん配合錠ｌ１００"
"ネオドパストン配合錠Ｌ２５０","ねおどぱすとん配合錠ｌ２５０"
"ネオドパゾール配合錠","ねおどぱぞーる配合錠"
"ネオバルギンＥＨＤ","ねおばるぎんｅｈｄ"
"ネオバルギンＨＤ","ねおばるぎんｈｄ"
"ネオバルギンＵＨＤ","ねおばるぎんｕｈｄ"
"ネオパレン１号輸液","ねおぱれん１号輸液"
"ネオパレン２号輸液","ねおぱれん２号輸液"
"ネオビタカイン注シリンジ２ｍＬ","ねおびたかいん注しりんじ２ｍｌ"
"ネオビタカイン注シリンジ５ｍＬ","ねおびたかいん注しりんじ５ｍｌ"
"ネオビタカイン注２ｍＬ","ねおびたかいん注２ｍｌ"
"ネオビタカイン注５ｍＬ","ねおびたかいん注５ｍｌ"
"ネオファーゲン静注２０ｍＬ","ねおふぁーげん静注２０ｍｌ"
"ネオファーゲンＣ配合錠","ねおふぁーげんｃ配合錠"
"ネオフィリン原末","ねおふぃりん原末"
"ネオフィリン注点滴用バッグ２５０ｍｇ","ねおふぃりん注点滴用ばっぐ２５０ｍｇ"
"ネオフィリン注２５０ｍｇ","ねおふぃりん注２５０ｍｇ"
"ネオフィリン注ＰＬ２５０ｍｇ","ねおふぃりん注ｐｌ２５０ｍｇ"
"ネオフィリン錠１００ｍｇ","ねおふぃりん錠１００ｍｇ"
"ネオベノール点眼液０．４％","ねおべのーる点眼液０．４％"
"ネオメドロールＥＥ軟膏","ねおめどろーるｅｅ軟膏"
"ネオヨジンシュガーパスタ軟膏","ねおよじんしゅがーぱすた軟膏"
"ネオラミン・スリービー液（静注用）","ねおらみん・すりーびー液（静注用）"
"ネオレスタミンコーワ散１％","ねおれすたみんこーわ散１％"
"ネオレスタール注射液１０ｍｇ","ねおれすたーる注射液１０ｍｇ"
"ネオーラル内用液１０％","ねおーらる内用液１０％"
"ネオーラル１０ｍｇカプセル","ねおーらる１０ｍｇかぷせる"
"ネオーラル２５ｍｇカプセル","ねおーらる２５ｍｇかぷせる"
"ネオーラル５０ｍｇカプセル","ねおーらる５０ｍｇかぷせる"
"ネオ兼一消アルＡ","ねお兼一消あるａ"
"ネオ消アル","ねお消ある"
"ネキシウムカプセル１０ｍｇ","ねきしうむかぷせる１０ｍｇ"
"ネキシウムカプセル２０ｍｇ","ねきしうむかぷせる２０ｍｇ"
"ネキシウム懸濁用顆粒分包１０ｍｇ","ねきしうむ懸濁用顆粒分包１０ｍｇ"
"ネキシウム懸濁用顆粒分包２０ｍｇ","ねきしうむ懸濁用顆粒分包２０ｍｇ"
"ネキソブリッド外用ゲル５ｇ","ねきそぶりっど外用げる５ｇ"
"ネクサバール錠２００ｍｇ","ねくさばーる錠２００ｍｇ"
"ネクスビアザイム点滴静注用１００ｍｇ","ねくすびあざいむ点滴静注用１００ｍｇ"
"ネグミンシュガー軟膏","ねぐみんしゅがー軟膏"
"ネシーナ錠１２．５ｍｇ","ねしーな錠１２．５ｍｇ"
"ネシーナ錠２５ｍｇ","ねしーな錠２５ｍｇ"
"ネシーナ錠６．２５ｍｇ","ねしーな錠６．２５ｍｇ"
"ネストップ","ねすとっぷ"
"ネスプ注射液１０μｇプラシリンジ","ねすぷ注射液１０μｇぷらしりんじ"
"ネスプ注射液１２０μｇプラシリンジ","ねすぷ注射液１２０μｇぷらしりんじ"
"ネスプ注射液１５μｇプラシリンジ","ねすぷ注射液１５μｇぷらしりんじ"
"ネスプ注射液１８０μｇプラシリンジ","ねすぷ注射液１８０μｇぷらしりんじ"
"ネスプ注射液２０μｇプラシリンジ","ねすぷ注射液２０μｇぷらしりんじ"
"ネスプ注射液３０μｇプラシリンジ","ねすぷ注射液３０μｇぷらしりんじ"
"ネスプ注射液４０μｇプラシリンジ","ねすぷ注射液４０μｇぷらしりんじ"
"ネスプ注射液５μｇプラシリンジ","ねすぷ注射液５μｇぷらしりんじ"
"ネスプ注射液６０μｇプラシリンジ","ねすぷ注射液６０μｇぷらしりんじ"
"ネバナック懸濁性点眼液０．１％","ねばなっく懸濁性点眼液０．１％"
"ネリザ坐剤","ねりざ坐剤"
"ネリザ軟膏","ねりざ軟膏"
"ネリゾナクリーム０．１％","ねりぞなくりーむ０．１％"
"ネリゾナソリューション０．１％","ねりぞなそりゅーしょん０．１％"
"ネリゾナユニバーサルクリーム０．１％","ねりぞなゆにばーさるくりーむ０．１％"
"ネリゾナ軟膏０．１％","ねりぞな軟膏０．１％"
"ネルボン散１％","ねるぼん散１％"
"ネルボン錠１０ｍｇ","ねるぼん錠１０ｍｇ"
"ネルボン錠５ｍｇ","ねるぼん錠５ｍｇ"
"ノアルテン錠（５ｍｇ）","のあるてん錠（５ｍｇ）"
"ノイアート静注用１５００単位","のいあーと静注用１５００単位"
"ノイアート静注用５００単位","のいあーと静注用５００単位"
"ノイエルカプセル２００ｍｇ","のいえるかぷせる２００ｍｇ"
"ノイエル細粒４０％","のいえる細粒４０％"
"ノイキノン糖衣錠１０ｍｇ","のいきのん糖衣錠１０ｍｇ"
"ノイキノン錠１０ｍｇ","のいきのん錠１０ｍｇ"
"ノイキノン錠５ｍｇ","のいきのん錠５ｍｇ"
"ノイトロジン注１００μｇ","のいとろじん注１００μｇ"
"ノイトロジン注２５０μｇ","のいとろじん注２５０μｇ"
"ノイトロジン注５０μｇ","のいとろじん注５０μｇ"
"ノイロトロピン注射液１．２単位","のいろとろぴん注射液１．２単位"
"ノイロトロピン注射液３．６単位","のいろとろぴん注射液３．６単位"
"ノイロトロピン錠４単位","のいろとろぴん錠４単位"
"ノイロビタン配合錠","のいろびたん配合錠"
"ノウリアスト錠２０ｍｇ","のうりあすと錠２０ｍｇ"
"ノギロン軟膏０．１％","のぎろん軟膏０．１％"
"ノクサフィル点滴静注３００ｍｇ","のくさふぃる点滴静注３００ｍｇ"
"ノクサフィル錠１００ｍｇ","のくさふぃる錠１００ｍｇ"
"ノックビン原末","のっくびん原末"
"ノバクトＭ静注用１０００単位","のばくとｍ静注用１０００単位"
"ノバクトＭ静注用２０００単位","のばくとｍ静注用２０００単位"
"ノバクトＭ静注用５００単位","のばくとｍ静注用５００単位"
"ノバスタンＨＩ注１０ｍｇ／２ｍＬ","のばすたんｈｉ注１０ｍｇ／２ｍｌ"
"ノバミン筋注５ｍｇ","のばみん筋注５ｍｇ"
"ノバミン錠５ｍｇ","のばみん錠５ｍｇ"
"ノバントロン注１０ｍｇ","のばんとろん注１０ｍｇ"
"ノバントロン注２０ｍｇ","のばんとろん注２０ｍｇ"
"ノフロ点眼液０．３％","のふろ点眼液０．３％"
"ノベルジン錠２５ｍｇ","のべるじん錠２５ｍｇ"
"ノベルジン錠５０ｍｇ","のべるじん錠５０ｍｇ"
"ノベルジン顆粒５％","のべるじん顆粒５％"
"ノボエイト静注用１０００","のぼえいと静注用１０００"
"ノボエイト静注用１５００","のぼえいと静注用１５００"
"ノボエイト静注用２０００","のぼえいと静注用２０００"
"ノボエイト静注用２５０","のぼえいと静注用２５０"
"ノボエイト静注用３０００","のぼえいと静注用３０００"
"ノボエイト静注用５００","のぼえいと静注用５００"
"ノボサーティーン静注用２５００","のぼさーてぃーん静注用２５００"
"ノボセブンＨＩ静注用１ｍｇ　シリンジ","のぼせぶんｈｉ静注用１ｍｇ　しりんじ"
"ノボセブンＨＩ静注用２ｍｇ　シリンジ","のぼせぶんｈｉ静注用２ｍｇ　しりんじ"
"ノボセブンＨＩ静注用５ｍｇ　シリンジ","のぼせぶんｈｉ静注用５ｍｇ　しりんじ"
"ノボラピッド注　イノレット","のぼらぴっど注　いのれっと"
"ノボラピッド注　フレックスタッチ","のぼらぴっど注　ふれっくすたっち"
"ノボラピッド注　フレックスペン","のぼらぴっど注　ふれっくすぺん"
"ノボラピッド注　ペンフィル","のぼらぴっど注　ぺんふぃる"
"ノボラピッド注　１００単位／ｍＬ","のぼらぴっど注　１００単位／ｍｌ"
"ノボラピッド３０ミックス注　フレックスペン","のぼらぴっど３０みっくす注　ふれっくすぺん"
"ノボラピッド３０ミックス注　ペンフィル","のぼらぴっど３０みっくす注　ぺんふぃる"
"ノボラピッド５０ミックス注　フレックスペン","のぼらぴっど５０みっくす注　ふれっくすぺん"
"ノボリン３０Ｒ注フレックスペン","のぼりん３０ｒ注ふれっくすぺん"
"ノボリンＮ注フレックスペン","のぼりんｎ注ふれっくすぺん"
"ノボリンＲ注　１００単位／ｍＬ","のぼりんｒ注　１００単位／ｍｌ"
"ノボリンＲ注フレックスペン","のぼりんｒ注ふれっくすぺん"
"ノリトレン錠１０ｍｇ","のりとれん錠１０ｍｇ"
"ノリトレン錠２５ｍｇ","のりとれん錠２５ｍｇ"
"ノルアドリナリン注１ｍｇ","のるあどりなりん注１ｍｇ"
"ノルスパンテープ１０ｍｇ","のるすぱんてーぷ１０ｍｇ"
"ノルスパンテープ２０ｍｇ","のるすぱんてーぷ２０ｍｇ"
"ノルスパンテープ５ｍｇ","のるすぱんてーぷ５ｍｇ"
"ノルディトロピン　フレックスプロ注　１０ｍｇ","のるでぃとろぴん　ふれっくすぷろ注　１０ｍｇ"
"ノルディトロピン　フレックスプロ注　１５ｍｇ","のるでぃとろぴん　ふれっくすぷろ注　１５ｍｇ"
"ノルディトロピン　フレックスプロ注　５ｍｇ","のるでぃとろぴん　ふれっくすぷろ注　５ｍｇ"
"ノルバスク錠１０ｍｇ","のるばすく錠１０ｍｇ"
"ノルバスク錠２．５ｍｇ","のるばすく錠２．５ｍｇ"
"ノルバスク錠５ｍｇ","のるばすく錠５ｍｇ"
"ノルバスクＯＤ錠１０ｍｇ","のるばすくｏｄ錠１０ｍｇ"
"ノルバスクＯＤ錠２．５ｍｇ","のるばすくｏｄ錠２．５ｍｇ"
"ノルバスクＯＤ錠５ｍｇ","のるばすくｏｄ錠５ｍｇ"
"ノルバデックス錠１０ｍｇ","のるばでっくす錠１０ｍｇ"
"ノルバデックス錠２０ｍｇ","のるばでっくす錠２０ｍｇ"
"ノルフロキサシン点眼液０．３％","のるふろきさしん点眼液０．３％"
"ノルフロキサシン錠１００ｍｇ","のるふろきさしん錠１００ｍｇ"
"ノルフロキサシン錠２００ｍｇ","のるふろきさしん錠２００ｍｇ"
"ノルモナール錠１５ｍｇ","のるもなーる錠１５ｍｇ"
"ノルレボ錠１．５ｍｇ","のるれぼ錠１．５ｍｇ"
"ノービア錠１００ｍｇ","のーびあ錠１００ｍｇ"
"ノーベルバール静注用２５０ｍｇ","のーべるばーる静注用２５０ｍｇ"
"ノーモサング点滴静注２５０ｍｇ","のーもさんぐ点滴静注２５０ｍｇ"
